TRANSACTION_ID,POLICY_NUMBER,CUSTOMER_ID,CLAIM_AMOUNT,VENDOR_ID,IS_FRAUD,FRAUD_PROBABILITY,RISK_SCORE,RISK_LABEL
TXN0001390,POL001390,CUST01390,39581,VND0033,1,0.9587,95.87,Critical
TXN0001391,POL001391,CUST01391,2802,VND0044,0,0.0159,1.59,Low
TXN0001392,POL001392,CUST01392,4746,VND0008,0,0.0545,5.45,Low
TXN0001393,POL001393,CUST01393,19904,VND0045,1,0.941,94.1,Critical
TXN0001394,POL001394,CUST01394,20575,VND0050,1,0.9354,93.54,Critical
TXN0001395,POL001395,CUST01395,1344,VND0004,0,0.0045,0.45,Low
TXN0001396,POL001396,CUST01396,3453,VND0049,0,0.0547,5.47,Low
TXN0001397,POL001397,CUST01397,1813,VND0046,0,0.0186,1.86,Low
TXN0001398,POL001398,CUST01398,3769,VND0002,0,0.0258,2.58,Low
TXN0001399,POL001399,CUST01399,6242,VND0004,0,0.0312,3.12,Low
TXN0001400,POL001400,CUST01400,5474,VND0037,0,0.0066,0.66,Low
TXN0001401,POL001401,CUST01401,3450,VND0021,0,0.0135,1.35,Low
TXN0001402,POL001402,CUST01402,45100,VND0014,1,0.9521,95.21,Critical
TXN0001403,POL001403,CUST01403,6865,VND0021,0,0.0324,3.24,Low
TXN0001404,POL001404,CUST01404,3221,VND0018,0,0.013,1.3,Low
TXN0001405,POL001405,CUST01405,5391,VND0049,0,0.1321,13.21,Low
TXN0001406,POL001406,CUST01406,2527,VND0013,0,0.0059,0.59,Low
TXN0001407,POL001407,CUST01407,6174,VND0005,0,0.0177,1.77,Low
TXN0001408,POL001408,CUST01408,36740,VND0042,1,0.9368,93.68,Critical
TXN0001409,POL001409,CUST01409,1956,VND0042,0,0.0202,2.02,Low
TXN0001410,POL001410,CUST01410,1110,VND0045,0,0.0024,0.24,Low
TXN0001411,POL001411,CUST01411,5929,VND0049,0,0.1199,11.99,Low
TXN0001412,POL001412,CUST01412,2219,VND0003,0,0.028,2.8,Low
TXN0001413,POL001413,CUST01413,5730,VND0039,0,0.0272,2.72,Low
TXN0001414,POL001414,CUST01414,787,VND0014,0,0.0189,1.89,Low
TXN0001415,POL001415,CUST01415,18119,VND0022,1,0.9625,96.25,Critical
TXN0001416,POL001416,CUST01416,3109,VND0023,0,0.0088,0.88,Low
TXN0001417,POL001417,CUST01417,3183,VND0050,0,0.0225,2.25,Low
TXN0001418,POL001418,CUST01418,1338,VND0027,0,0.0049,0.49,Low
TXN0001419,POL001419,CUST01419,702,VND0012,0,0.0073,0.73,Low
TXN0001420,POL001420,CUST01420,2555,VND0005,0,0.0091,0.91,Low
TXN0001421,POL001421,CUST01421,3397,VND0030,0,0.0233,2.33,Low
TXN0001422,POL001422,CUST01422,5596,VND0042,0,0.0344,3.44,Low
TXN0001423,POL001423,CUST01423,3344,VND0036,0,0.0596,5.96,Low
TXN0001424,POL001424,CUST01424,1872,VND0047,0,0.0141,1.41,Low
TXN0001425,POL001425,CUST01425,1984,VND0003,0,0.0399,3.99,Low
TXN0001426,POL001426,CUST01426,4360,VND0021,0,0.0186,1.86,Low
TXN0001427,POL001427,CUST01427,32277,VND0031,1,0.9527,95.27,Critical
TXN0001428,POL001428,CUST01428,39683,VND0043,1,0.9487,94.87,Critical
TXN0001429,POL001429,CUST01429,3190,VND0016,0,0.0395,3.95,Low
TXN0001430,POL001430,CUST01430,4055,VND0034,0,0.0112,1.12,Low
TXN0001431,POL001431,CUST01431,634,VND0011,0,0.0164,1.64,Low
TXN0001432,POL001432,CUST01432,1517,VND0030,0,0.0274,2.74,Low
TXN0001433,POL001433,CUST01433,24015,VND0039,1,0.9575,95.75,Critical
TXN0001434,POL001434,CUST01434,2544,VND0041,0,0.0142,1.42,Low
TXN0001435,POL001435,CUST01435,3062,VND0023,0,0.0323,3.23,Low
TXN0001436,POL001436,CUST01436,4214,VND0024,0,0.0272,2.72,Low
TXN0001437,POL001437,CUST01437,593,VND0045,0,0.0029,0.29,Low
TXN0001438,POL001438,CUST01438,3644,VND0028,0,0.1063,10.63,Low
TXN0001439,POL001439,CUST01439,2554,VND0018,0,0.0184,1.84,Low
TXN0001440,POL001440,CUST01440,1210,VND0014,0,0.0133,1.33,Low
TXN0001441,POL001441,CUST01441,3044,VND0036,0,0.0131,1.31,Low
TXN0001442,POL001442,CUST01442,34808,VND0036,1,0.9618,96.18,Critical
TXN0001443,POL001443,CUST01443,1467,VND0027,0,0.0071,0.71,Low
TXN0001444,POL001444,CUST01444,29627,VND0008,1,0.9495,94.95,Critical
TXN0001445,POL001445,CUST01445,5274,VND0009,0,0.0587,5.87,Low
TXN0001446,POL001446,CUST01446,2017,VND0013,0,0.0155,1.55,Low
TXN0001447,POL001447,CUST01447,6772,VND0001,0,0.0223,2.23,Low
TXN0001448,POL001448,CUST01448,4364,VND0024,0,0.0071,0.71,Low
TXN0001449,POL001449,CUST01449,5456,VND0021,0,0.0089,0.89,Low
TXN0001450,POL001450,CUST01450,677,VND0020,0,0.0114,1.14,Low
TXN0001451,POL001451,CUST01451,5418,VND0047,0,0.0561,5.61,Low
TXN0001452,POL001452,CUST01452,2488,VND0012,0,0.0152,1.52,Low
TXN0001453,POL001453,CUST01453,5028,VND0041,0,0.0149,1.49,Low
TXN0001454,POL001454,CUST01454,5669,VND0010,0,0.0146,1.46,Low
TXN0001455,POL001455,CUST01455,1902,VND0031,0,0.0,0.0,Low
TXN0001456,POL001456,CUST01456,18454,VND0044,1,0.9515,95.15,Critical
TXN0001457,POL001457,CUST01457,604,VND0042,0,0.0176,1.76,Low
TXN0001458,POL001458,CUST01458,4315,VND0030,0,0.0119,1.19,Low
TXN0001459,POL001459,CUST01459,5463,VND0011,0,0.0179,1.79,Low
TXN0001460,POL001460,CUST01460,2988,VND0019,0,0.0123,1.23,Low
TXN0001461,POL001461,CUST01461,1294,VND0022,0,0.0169,1.69,Low
TXN0001462,POL001462,CUST01462,2351,VND0043,0,0.05,5.0,Low
TXN0001463,POL001463,CUST01463,2939,VND0019,0,0.023,2.3,Low
TXN0001464,POL001464,CUST01464,6429,VND0042,0,0.0846,8.46,Low
TXN0001465,POL001465,CUST01465,1043,VND0048,0,0.0134,1.34,Low
TXN0001466,POL001466,CUST01466,2534,VND0006,0,0.007,0.7,Low
TXN0001467,POL001467,CUST01467,4538,VND0047,0,0.0737,7.37,Low
TXN0001468,POL001468,CUST01468,1809,VND0029,0,0.0157,1.57,Low
TXN0001469,POL001469,CUST01469,6216,VND0031,0,0.0377,3.77,Low
TXN0001470,POL001470,CUST01470,6383,VND0016,0,0.0878,8.78,Low
TXN0001471,POL001471,CUST01471,2784,VND0017,0,0.0065,0.65,Low
TXN0001472,POL001472,CUST01472,5272,VND0028,0,0.0482,4.82,Low
TXN0001473,POL001473,CUST01473,17244,VND0010,1,0.8364,83.64,Critical
TXN0001474,POL001474,CUST01474,4836,VND0036,0,0.0646,6.46,Low
TXN0001475,POL001475,CUST01475,1468,VND0034,0,0.0296,2.96,Low
TXN0001476,POL001476,CUST01476,536,VND0001,0,0.0216,2.16,Low
TXN0001477,POL001477,CUST01477,2561,VND0011,0,0.0076,0.76,Low
TXN0001478,POL001478,CUST01478,1092,VND0026,0,0.0173,1.73,Low
TXN0001479,POL001479,CUST01479,2187,VND0038,0,0.018,1.8,Low
TXN0001480,POL001480,CUST01480,4540,VND0015,0,0.0124,1.24,Low
TXN0001481,POL001481,CUST01481,4203,VND0045,0,0.0092,0.92,Low
TXN0001482,POL001482,CUST01482,16870,VND0027,1,0.9485,94.85,Critical
TXN0001483,POL001483,CUST01483,320,VND0027,0,0.0188,1.88,Low
TXN0001484,POL001484,CUST01484,1734,VND0006,0,0.0077,0.77,Low
TXN0001485,POL001485,CUST01485,3292,VND0032,0,0.0067,0.67,Low
TXN0001486,POL001486,CUST01486,43972,VND0041,1,0.9474,94.74,Critical
TXN0001487,POL001487,CUST01487,2682,VND0011,0,0.0101,1.01,Low
TXN0001488,POL001488,CUST01488,2144,VND0028,0,0.0198,1.98,Low
TXN0001489,POL001489,CUST01489,3949,VND0001,0,0.0107,1.07,Low
TXN0001490,POL001490,CUST01490,686,VND0011,0,0.0078,0.78,Low
TXN0001491,POL001491,CUST01491,12694,VND0004,1,0.899,89.9,Critical
TXN0001492,POL001492,CUST01492,447,VND0039,0,0.0078,0.78,Low
TXN0001493,POL001493,CUST01493,3774,VND0050,0,0.0345,3.45,Low
TXN0001494,POL001494,CUST01494,3213,VND0002,0,0.0281,2.81,Low
TXN0001495,POL001495,CUST01495,4161,VND0036,0,0.0202,2.02,Low
TXN0001496,POL001496,CUST01496,4396,VND0030,0,0.0417,4.17,Low
TXN0001497,POL001497,CUST01497,2886,VND0036,0,0.0218,2.18,Low
TXN0001498,POL001498,CUST01498,6108,VND0026,0,0.0119,1.19,Low
TXN0001499,POL001499,CUST01499,6444,VND0050,0,0.0395,3.95,Low
TXN0001500,POL001500,CUST01500,953,VND0002,0,0.0109,1.09,Low
TXN0001501,POL001501,CUST01501,6456,VND0008,0,0.0307,3.07,Low
TXN0001502,POL001502,CUST01502,1537,VND0013,0,0.0132,1.32,Low
TXN0001503,POL001503,CUST01503,1889,VND0040,0,0.0244,2.44,Low
TXN0001504,POL001504,CUST01504,3802,VND0004,0,0.0177,1.77,Low
TXN0001505,POL001505,CUST01505,399,VND0007,0,0.0098,0.98,Low
TXN0001506,POL001506,CUST01506,2675,VND0037,0,0.0146,1.46,Low
TXN0001507,POL001507,CUST01507,1523,VND0021,0,0.004,0.4,Low
TXN0001508,POL001508,CUST01508,3481,VND0036,0,0.052,5.2,Low
TXN0001509,POL001509,CUST01509,5739,VND0019,0,0.0236,2.36,Low
TXN0001510,POL001510,CUST01510,6484,VND0005,0,0.0104,1.04,Low
TXN0001511,POL001511,CUST01511,23654,VND0030,1,0.9659,96.59,Critical
TXN0001512,POL001512,CUST01512,3905,VND0006,0,0.0165,1.65,Low
TXN0001513,POL001513,CUST01513,3426,VND0024,0,0.0,0.0,Low
TXN0001514,POL001514,CUST01514,3022,VND0045,0,0.0256,2.56,Low
TXN0001515,POL001515,CUST01515,4502,VND0010,0,0.0071,0.71,Low
TXN0001516,POL001516,CUST01516,6928,VND0011,0,0.0639,6.39,Low
TXN0001517,POL001517,CUST01517,8532,VND0048,1,0.8275,82.75,Critical
TXN0001518,POL001518,CUST01518,643,VND0016,0,0.0046,0.46,Low
TXN0001519,POL001519,CUST01519,6428,VND0019,0,0.0171,1.71,Low
TXN0001520,POL001520,CUST01520,6538,VND0035,0,0.0455,4.55,Low
TXN0001521,POL001521,CUST01521,2392,VND0007,0,0.0175,1.75,Low
TXN0001522,POL001522,CUST01522,3611,VND0004,0,0.0122,1.22,Low
TXN0001523,POL001523,CUST01523,6065,VND0043,0,0.0171,1.71,Low
TXN0001524,POL001524,CUST01524,3625,VND0048,0,0.0303,3.03,Low
TXN0001525,POL001525,CUST01525,3472,VND0050,0,0.0136,1.36,Low
TXN0001526,POL001526,CUST01526,6469,VND0002,0,0.1369,13.69,Low
TXN0001527,POL001527,CUST01527,5835,VND0027,0,0.0103,1.03,Low
TXN0001528,POL001528,CUST01528,3649,VND0043,0,0.0053,0.53,Low
TXN0001529,POL001529,CUST01529,41735,VND0043,1,0.8669,86.69,Critical
TXN0001530,POL001530,CUST01530,3181,VND0019,0,0.0365,3.65,Low
TXN0001531,POL001531,CUST01531,4799,VND0025,0,0.0,0.0,Low
TXN0001532,POL001532,CUST01532,41181,VND0008,1,0.9441,94.41,Critical
TXN0001533,POL001533,CUST01533,3853,VND0007,0,0.0166,1.66,Low
TXN0001534,POL001534,CUST01534,4679,VND0019,0,0.0039,0.39,Low
TXN0001535,POL001535,CUST01535,17346,VND0012,1,0.9121,91.21,Critical
TXN0001536,POL001536,CUST01536,4073,VND0049,0,0.0062,0.62,Low
TXN0001537,POL001537,CUST01537,5215,VND0005,0,0.126,12.6,Low
TXN0001538,POL001538,CUST01538,1657,VND0027,0,0.0317,3.17,Low
TXN0001539,POL001539,CUST01539,3929,VND0028,0,0.0201,2.01,Low
TXN0001540,POL001540,CUST01540,5024,VND0003,0,0.0273,2.73,Low
TXN0001541,POL001541,CUST01541,501,VND0023,0,0.0102,1.02,Low
TXN0001542,POL001542,CUST01542,4579,VND0048,0,0.0921,9.21,Low
TXN0001543,POL001543,CUST01543,1966,VND0006,0,0.0164,1.64,Low
TXN0001544,POL001544,CUST01544,2901,VND0008,0,0.0203,2.03,Low
TXN0001545,POL001545,CUST01545,4606,VND0009,0,0.0776,7.76,Low
TXN0001546,POL001546,CUST01546,229,VND0003,0,0.0067,0.67,Low
TXN0001547,POL001547,CUST01547,314,VND0045,0,0.0126,1.26,Low
TXN0001548,POL001548,CUST01548,3236,VND0003,0,0.0838,8.38,Low
TXN0001549,POL001549,CUST01549,6658,VND0015,0,0.0879,8.79,Low
TXN0001550,POL001550,CUST01550,241,VND0042,0,0.0118,1.18,Low
TXN0001551,POL001551,CUST01551,22924,VND0050,1,0.9592,95.92,Critical
TXN0001552,POL001552,CUST01552,709,VND0008,0,0.0126,1.26,Low
TXN0001553,POL001553,CUST01553,3524,VND0019,0,0.0055,0.55,Low
TXN0001554,POL001554,CUST01554,3128,VND0009,0,0.0088,0.88,Low
TXN0001555,POL001555,CUST01555,3383,VND0010,0,0.0027,0.27,Low
TXN0001556,POL001556,CUST01556,757,VND0048,0,0.0024,0.24,Low
TXN0001557,POL001557,CUST01557,5324,VND0017,0,0.0706,7.06,Low
TXN0001558,POL001558,CUST01558,2074,VND0031,0,0.0101,1.01,Low
TXN0001559,POL001559,CUST01559,5443,VND0008,0,0.016,1.6,Low
TXN0001560,POL001560,CUST01560,4657,VND0015,0,0.0713,7.13,Low
TXN0001561,POL001561,CUST01561,3948,VND0019,0,0.0081,0.81,Low
TXN0001562,POL001562,CUST01562,2298,VND0030,0,0.0177,1.77,Low
TXN0001563,POL001563,CUST01563,4635,VND0046,0,0.0076,0.76,Low
TXN0001564,POL001564,CUST01564,6984,VND0013,0,0.2139,21.39,Low
TXN0001565,POL001565,CUST01565,6477,VND0033,0,0.1123,11.23,Low
TXN0001566,POL001566,CUST01566,6430,VND0025,0,0.0213,2.13,Low
TXN0001567,POL001567,CUST01567,25573,VND0040,1,0.9363,93.63,Critical
TXN0001568,POL001568,CUST01568,17499,VND0017,1,0.9311,93.11,Critical
TXN0001569,POL001569,CUST01569,2905,VND0022,0,0.0063,0.63,Low
TXN0001570,POL001570,CUST01570,6775,VND0032,0,0.0871,8.71,Low
TXN0001571,POL001571,CUST01571,6660,VND0023,0,0.0049,0.49,Low
TXN0001572,POL001572,CUST01572,6102,VND0038,0,0.0194,1.94,Low
TXN0001573,POL001573,CUST01573,1306,VND0001,0,0.0177,1.77,Low
TXN0001574,POL001574,CUST01574,2368,VND0018,0,0.0214,2.14,Low
TXN0001575,POL001575,CUST01575,30163,VND0009,1,0.9576,95.76,Critical
TXN0001576,POL001576,CUST01576,5297,VND0008,0,0.0154,1.54,Low
TXN0001577,POL001577,CUST01577,2581,VND0003,0,0.0076,0.76,Low
TXN0001578,POL001578,CUST01578,1130,VND0018,0,0.011,1.1,Low
TXN0001579,POL001579,CUST01579,1130,VND0011,0,0.0248,2.48,Low
TXN0001580,POL001580,CUST01580,4854,VND0038,0,0.0031,0.31,Low
TXN0001581,POL001581,CUST01581,3288,VND0026,0,0.0165,1.65,Low
TXN0001582,POL001582,CUST01582,3539,VND0040,0,0.0139,1.39,Low
TXN0001583,POL001583,CUST01583,5744,VND0045,0,0.025,2.5,Low
TXN0001584,POL001584,CUST01584,314,VND0040,0,0.0244,2.44,Low
TXN0001585,POL001585,CUST01585,5330,VND0022,0,0.0155,1.55,Low
TXN0001586,POL001586,CUST01586,2064,VND0049,0,0.0138,1.38,Low
TXN0001587,POL001587,CUST01587,6532,VND0020,0,0.0524,5.24,Low
TXN0001588,POL001588,CUST01588,6696,VND0042,0,0.032,3.2,Low
TXN0001589,POL001589,CUST01589,3614,VND0009,0,0.0,0.0,Low
TXN0001590,POL001590,CUST01590,2347,VND0049,0,0.0154,1.54,Low
TXN0001591,POL001591,CUST01591,1785,VND0016,0,0.0306,3.06,Low
TXN0001592,POL001592,CUST01592,35429,VND0032,1,0.9665,96.65,Critical
TXN0001593,POL001593,CUST01593,6994,VND0018,0,0.0996,9.96,Low
TXN0001594,POL001594,CUST01594,1475,VND0012,0,0.0067,0.67,Low
TXN0001595,POL001595,CUST01595,3236,VND0017,0,0.016,1.6,Low
TXN0001596,POL001596,CUST01596,3458,VND0031,0,0.0312,3.12,Low
TXN0001597,POL001597,CUST01597,4818,VND0006,0,0.0198,1.98,Low
TXN0001598,POL001598,CUST01598,5930,VND0010,0,0.015,1.5,Low
TXN0001599,POL001599,CUST01599,3994,VND0046,0,0.0227,2.27,Low
TXN0001600,POL001600,CUST01600,5354,VND0005,0,0.0206,2.06,Low
TXN0001601,POL001601,CUST01601,4053,VND0037,0,0.016,1.6,Low
TXN0001602,POL001602,CUST01602,8654,VND0016,1,0.7542,75.42,High
TXN0001603,POL001603,CUST01603,1272,VND0016,0,0.0434,4.34,Low
TXN0001604,POL001604,CUST01604,1619,VND0019,0,0.0153,1.53,Low
TXN0001605,POL001605,CUST01605,3140,VND0020,0,0.0,0.0,Low
TXN0001606,POL001606,CUST01606,513,VND0036,0,0.0195,1.95,Low
TXN0001607,POL001607,CUST01607,2351,VND0041,0,0.0101,1.01,Low
TXN0001608,POL001608,CUST01608,3345,VND0019,0,0.0031,0.31,Low
TXN0001609,POL001609,CUST01609,3413,VND0009,0,0.0072,0.72,Low
TXN0001610,POL001610,CUST01610,5740,VND0001,0,0.07,7.0,Low
TXN0001611,POL001611,CUST01611,6780,VND0037,0,0.1224,12.24,Low
TXN0001612,POL001612,CUST01612,5161,VND0046,0,0.0862,8.62,Low
TXN0001613,POL001613,CUST01613,740,VND0002,0,0.0202,2.02,Low
TXN0001614,POL001614,CUST01614,2978,VND0030,0,0.0058,0.58,Low
TXN0001615,POL001615,CUST01615,5163,VND0011,0,0.0255,2.55,Low
TXN0001616,POL001616,CUST01616,4243,VND0011,0,0.0123,1.23,Low
TXN0001617,POL001617,CUST01617,33907,VND0042,1,0.961,96.1,Critical
TXN0001618,POL001618,CUST01618,3166,VND0013,0,0.0204,2.04,Low
TXN0001619,POL001619,CUST01619,2960,VND0016,0,0.0199,1.99,Low
TXN0001620,POL001620,CUST01620,41523,VND0007,1,0.9308,93.08,Critical
TXN0001621,POL001621,CUST01621,1415,VND0046,0,0.025,2.5,Low
TXN0001622,POL001622,CUST01622,3719,VND0046,0,0.1212,12.12,Low
TXN0001623,POL001623,CUST01623,1599,VND0046,0,0.0141,1.41,Low
TXN0001624,POL001624,CUST01624,13777,VND0012,1,0.8983,89.83,Critical
TXN0001625,POL001625,CUST01625,6080,VND0010,0,0.0801,8.01,Low
TXN0001626,POL001626,CUST01626,3652,VND0048,0,0.0295,2.95,Low
TXN0001627,POL001627,CUST01627,2835,VND0031,0,0.0186,1.86,Low
TXN0001628,POL001628,CUST01628,6596,VND0014,0,0.1234,12.34,Low
TXN0001629,POL001629,CUST01629,4685,VND0003,0,0.0233,2.33,Low
TXN0001630,POL001630,CUST01630,3110,VND0040,0,0.0717,7.17,Low
TXN0001631,POL001631,CUST01631,395,VND0041,0,0.0061,0.61,Low
TXN0001632,POL001632,CUST01632,308,VND0001,0,0.004,0.4,Low
TXN0001633,POL001633,CUST01633,1706,VND0024,0,0.0142,1.42,Low
TXN0001634,POL001634,CUST01634,1807,VND0025,0,0.0011,0.11,Low
TXN0001635,POL001635,CUST01635,5105,VND0024,0,0.0164,1.64,Low
TXN0001636,POL001636,CUST01636,3604,VND0019,0,0.02,2.0,Low
TXN0001637,POL001637,CUST01637,6999,VND0017,0,0.1524,15.24,Low
TXN0001638,POL001638,CUST01638,3875,VND0017,0,0.0035,0.35,Low
TXN0001639,POL001639,CUST01639,6341,VND0047,0,0.1526,15.26,Low
TXN0001640,POL001640,CUST01640,3956,VND0050,0,0.0141,1.41,Low
TXN0001641,POL001641,CUST01641,2635,VND0006,0,0.0175,1.75,Low
TXN0001642,POL001642,CUST01642,40277,VND0037,1,0.9686,96.86,Critical
TXN0001643,POL001643,CUST01643,3256,VND0029,0,0.0186,1.86,Low
TXN0001644,POL001644,CUST01644,2067,VND0013,0,0.0098,0.98,Low
TXN0001645,POL001645,CUST01645,3417,VND0010,0,0.0078,0.78,Low
TXN0001646,POL001646,CUST01646,4721,VND0038,0,0.0815,8.15,Low
TXN0001647,POL001647,CUST01647,2753,VND0019,0,0.0168,1.68,Low
TXN0001648,POL001648,CUST01648,4987,VND0007,0,0.0193,1.93,Low
TXN0001649,POL001649,CUST01649,6868,VND0049,0,0.0392,3.92,Low
TXN0001650,POL001650,CUST01650,2996,VND0047,0,0.0163,1.63,Low
TXN0001651,POL001651,CUST01651,2207,VND0021,0,0.0096,0.96,Low
TXN0001652,POL001652,CUST01652,2934,VND0022,0,0.0094,0.94,Low
TXN0001653,POL001653,CUST01653,5900,VND0022,0,0.0968,9.68,Low
TXN0001654,POL001654,CUST01654,19371,VND0010,1,0.9726,97.26,Critical
TXN0001655,POL001655,CUST01655,6821,VND0006,0,0.1133,11.33,Low
TXN0001656,POL001656,CUST01656,3015,VND0014,0,0.0386,3.86,Low
TXN0001657,POL001657,CUST01657,5922,VND0020,0,0.0136,1.36,Low
TXN0001658,POL001658,CUST01658,5550,VND0008,0,0.0139,1.39,Low
TXN0001659,POL001659,CUST01659,5528,VND0002,0,0.0053,0.53,Low
TXN0001660,POL001660,CUST01660,34223,VND0047,1,0.9683,96.83,Critical
TXN0001661,POL001661,CUST01661,1456,VND0044,0,0.0069,0.69,Low
TXN0001662,POL001662,CUST01662,4236,VND0016,0,0.0547,5.47,Low
TXN0001663,POL001663,CUST01663,873,VND0031,0,0.0313,3.13,Low
TXN0001664,POL001664,CUST01664,2235,VND0008,0,0.0145,1.45,Low
TXN0001665,POL001665,CUST01665,475,VND0047,0,0.0035,0.35,Low
TXN0001666,POL001666,CUST01666,4839,VND0041,0,0.0247,2.47,Low
TXN0001667,POL001667,CUST01667,4332,VND0009,0,0.0487,4.87,Low
TXN0001668,POL001668,CUST01668,5232,VND0011,0,0.0421,4.21,Low
TXN0001669,POL001669,CUST01669,19991,VND0017,1,0.909,90.9,Critical
TXN0001670,POL001670,CUST01670,2459,VND0005,0,0.0178,1.78,Low
TXN0001671,POL001671,CUST01671,4799,VND0018,0,0.0256,2.56,Low
TXN0001672,POL001672,CUST01672,5820,VND0034,0,0.0131,1.31,Low
TXN0001673,POL001673,CUST01673,6222,VND0037,0,0.0234,2.34,Low
TXN0001674,POL001674,CUST01674,36794,VND0001,1,0.9694,96.94,Critical
TXN0001675,POL001675,CUST01675,2937,VND0018,0,0.0186,1.86,Low
TXN0001676,POL001676,CUST01676,273,VND0042,0,0.0124,1.24,Low
TXN0001677,POL001677,CUST01677,5765,VND0044,0,0.0107,1.07,Low
TXN0001678,POL001678,CUST01678,1036,VND0029,0,0.0111,1.11,Low
TXN0001679,POL001679,CUST01679,5790,VND0037,0,0.0144,1.44,Low
TXN0001680,POL001680,CUST01680,1260,VND0013,0,0.029,2.9,Low
TXN0001681,POL001681,CUST01681,304,VND0044,0,0.0213,2.13,Low
TXN0001682,POL001682,CUST01682,6176,VND0024,0,0.0206,2.06,Low
TXN0001683,POL001683,CUST01683,3183,VND0035,0,0.0283,2.83,Low
TXN0001684,POL001684,CUST01684,3089,VND0014,0,0.0128,1.28,Low
TXN0001685,POL001685,CUST01685,29595,VND0009,1,0.98,98.0,Critical
TXN0001686,POL001686,CUST01686,2069,VND0027,0,0.014,1.4,Low
TXN0001687,POL001687,CUST01687,4897,VND0027,0,0.0102,1.02,Low
TXN0001688,POL001688,CUST01688,3117,VND0029,0,0.0111,1.11,Low
TXN0001689,POL001689,CUST01689,2054,VND0041,0,0.0031,0.31,Low
TXN0001690,POL001690,CUST01690,2884,VND0039,0,0.0206,2.06,Low
TXN0001691,POL001691,CUST01691,241,VND0016,0,0.015,1.5,Low
TXN0001692,POL001692,CUST01692,2249,VND0024,0,0.0076,0.76,Low
TXN0001693,POL001693,CUST01693,4221,VND0005,0,0.0166,1.66,Low
TXN0001694,POL001694,CUST01694,1137,VND0040,0,0.0108,1.08,Low
TXN0001695,POL001695,CUST01695,1006,VND0007,0,0.0021,0.21,Low
TXN0001696,POL001696,CUST01696,4660,VND0004,0,0.121,12.1,Low
TXN0001697,POL001697,CUST01697,3111,VND0027,0,0.0744,7.44,Low
TXN0001698,POL001698,CUST01698,1128,VND0047,0,0.0161,1.61,Low
TXN0001699,POL001699,CUST01699,5285,VND0019,0,0.017,1.7,Low
TXN0001700,POL001700,CUST01700,5472,VND0010,0,0.0221,2.21,Low
TXN0001701,POL001701,CUST01701,436,VND0010,0,0.0067,0.67,Low
TXN0001702,POL001702,CUST01702,1571,VND0042,0,0.0049,0.49,Low
TXN0001703,POL001703,CUST01703,2718,VND0034,0,0.015,1.5,Low
TXN0001704,POL001704,CUST01704,5173,VND0025,0,0.0089,0.89,Low
TXN0001705,POL001705,CUST01705,703,VND0047,0,0.0168,1.68,Low
TXN0001706,POL001706,CUST01706,5677,VND0006,0,0.0126,1.26,Low
TXN0001707,POL001707,CUST01707,43538,VND0031,1,0.9148,91.48,Critical
TXN0001708,POL001708,CUST01708,1052,VND0018,0,0.0116,1.16,Low
TXN0001709,POL001709,CUST01709,6070,VND0012,0,0.0376,3.76,Low
TXN0001710,POL001710,CUST01710,789,VND0046,0,0.022,2.2,Low
TXN0001711,POL001711,CUST01711,1081,VND0048,0,0.0108,1.08,Low
TXN0001712,POL001712,CUST01712,6657,VND0042,0,0.0326,3.26,Low
TXN0001713,POL001713,CUST01713,3733,VND0008,0,0.0241,2.41,Low
TXN0001714,POL001714,CUST01714,3348,VND0037,0,0.0156,1.56,Low
TXN0001715,POL001715,CUST01715,4874,VND0018,0,0.0282,2.82,Low
TXN0001716,POL001716,CUST01716,4485,VND0019,0,0.0111,1.11,Low
TXN0001717,POL001717,CUST01717,4372,VND0010,0,0.0221,2.21,Low
TXN0001718,POL001718,CUST01718,358,VND0030,0,0.009,0.9,Low
TXN0001719,POL001719,CUST01719,3951,VND0043,0,0.0977,9.77,Low
TXN0001720,POL001720,CUST01720,2095,VND0012,0,0.0113,1.13,Low
TXN0001721,POL001721,CUST01721,8668,VND0027,1,0.6334,63.34,High
TXN0001722,POL001722,CUST01722,3636,VND0033,0,0.0108,1.08,Low
TXN0001723,POL001723,CUST01723,1041,VND0032,0,0.0353,3.53,Low
TXN0001724,POL001724,CUST01724,6226,VND0014,0,0.038,3.8,Low
TXN0001725,POL001725,CUST01725,2133,VND0002,0,0.0132,1.32,Low
TXN0001726,POL001726,CUST01726,36388,VND0042,1,0.96,96.0,Critical
TXN0001727,POL001727,CUST01727,6566,VND0030,0,0.0254,2.54,Low
TXN0001728,POL001728,CUST01728,5471,VND0036,0,0.093,9.3,Low
TXN0001729,POL001729,CUST01729,17261,VND0027,1,0.9511,95.11,Critical
TXN0001730,POL001730,CUST01730,4703,VND0020,0,0.0193,1.93,Low
TXN0001731,POL001731,CUST01731,6391,VND0013,0,0.0308,3.08,Low
TXN0001732,POL001732,CUST01732,21613,VND0033,1,0.9237,92.37,Critical
TXN0001733,POL001733,CUST01733,4279,VND0042,0,0.0287,2.87,Low
TXN0001734,POL001734,CUST01734,2194,VND0017,0,0.0145,1.45,Low
TXN0001735,POL001735,CUST01735,2909,VND0002,0,0.0064,0.64,Low
TXN0001736,POL001736,CUST01736,1817,VND0008,0,0.0026,0.26,Low
TXN0001737,POL001737,CUST01737,1594,VND0029,0,0.0109,1.09,Low
